"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"
"1124"	1	1	3	1	3	1	1	2	4	3	1	4	2	2	4	1	2	4	1	1	4	2	2	1	4	1	1	1	1	2	1	3	1	4	1	3	4	2	1	2	3	1	1	1	2	1	2	1	2	1	1	1	1	2	3	3	3	1	2	4	3	4	2	1	1	1	1	3	4	4	4	3	1	1	1	1	1	1	1	1	4	2	4	1	3	1	2	1	3	2	4	3	2	2	1	2	4	4	4	1
"1125"	2	2	2	2	3	4	1	3	2	1	2	2	1	1	2	3	1	4	1	1	4	2	1	2	1	1	1	1	1	2	2	1	2	3	1	1	3	3	2	1	3	1	1	1	2	1	3	1	4	2	1	3	1	2	3	2	1	1	2	1	3	1	2	4	2	2	1	4	1	2	2	3	3	1	1	3	1	1	1	1	4	1	1	1	3	1	1	4	2	1	1	1	2	2	3	2	1	3	1	2
"1126"	2	3	3	1	2	3	1	2	1	3	3	1	1	1	1	1	2	3	1	1	1	2	2	2	1	1	1	4	1	2	1	2	1	2	1	2	2	2	3	2	3	1	1	1	2	1	4	1	2	1	2	1	1	4	1	4	1	1	1	1	1	4	1	2	1	2	4	4	4	1	1	3	1	1	1	1	2	2	1	1	3	2	4	2	1	1	1	1	3	1	1	1	2	1	4	1	1	1	3	1
"1127"	1	2	2	4	4	4	1	2	3	1	3	1	1	2	1	1	1	1	1	1	4	1	4	1	2	1	1	1	2	3	2	1	2	2	1	1	1	3	1	1	4	1	1	2	2	1	2	1	1	1	2	2	1	1	1	3	1	1	1	2	3	2	2	2	2	3	1	1	1	2	4	1	3	1	1	1	1	3	1	1	2	2	3	1	1	1	3	2	1	2	3	1	2	2	1	1	4	3	3	1
"1128"	1	2	1	3	2	1	1	4	1	1	2	1	1	2	3	3	2	1	2	1	4	1	3	4	1	1	1	1	1	2	1	4	2	3	1	2	2	2	1	1	3	1	1	1	1	2	2	2	3	2	1	2	1	1	4	1	1	1	2	4	3	1	2	4	1	1	1	4	1	1	4	3	2	2	3	3	1	2	2	1	4	1	1	1	1	1	1	1	3	1	1	2	1	2	1	2	4	1	2	4
"1129"	1	1	1	3	2	2	1	3	4	1	1	1	3	2	2	3	1	1	1	2	4	2	4	1	1	1	1	1	1	1	3	2	1	3	2	1	2	2	1	1	4	1	1	1	2	1	3	2	3	3	1	1	1	3	4	3	1	4	2	1	1	1	1	1	1	2	1	2	4	1	1	1	3	1	1	1	1	1	1	1	2	2	4	1	1	1	1	2	4	1	1	3	4	1	1	4	4	2	3	1
"1130"	1	2	1	3	2	2	1	4	1	1	1	1	1	2	3	3	1	1	3	1	2	1	4	1	1	1	1	2	1	4	1	4	2	3	1	3	4	4	1	2	3	3	2	1	2	2	4	1	3	2	3	1	1	4	1	1	1	3	2	2	3	4	2	2	1	2	4	2	1	2	1	3	3	3	2	3	1	2	1	1	2	1	1	3	2	1	2	2	4	2	3	1	1	4	3	1	1	1	1	1
"1131"	3	1	2	1	1	1	1	4	4	1	3	1	1	2	1	2	1	3	4	1	4	3	4	3	1	1	1	1	2	3	1	2	1	1	1	1	4	2	1	1	3	2	1	1	1	3	4	1	1	1	1	2	1	2	4	2	1	2	1	4	3	1	4	1	1	1	2	3	4	4	1	3	1	4	1	1	1	4	2	1	2	2	1	3	1	1	1	2	1	2	1	1	2	1	3	1	4	3	4	1
"1132"	1	2	4	2	4	2	1	1	1	1	3	1	2	1	2	3	1	3	1	1	2	2	2	2	1	1	1	1	1	2	1	1	1	4	1	3	4	4	1	2	4	4	1	1	3	1	2	1	3	2	1	3	1	1	1	2	1	2	1	1	3	2	2	2	2	1	1	2	3	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	3	1	1	2	1	1	1	2	1
"1133"	4	2	3	1	4	3	1	2	2	3	2	3	4	1	1	3	4	1	1	1	1	2	2	1	2	1	1	4	1	1	3	1	2	4	2	2	1	1	3	1	3	4	4	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	2	4	3	2	1	1	1	2	2	4	2	2	4	3	1	1	3	1	1	1	1	1	3	1	3	1	3	1	2	1	3	2	1	3	1	1	1	1	1	1	3	1
"1134"	4	1	1	1	3	1	1	1	4	1	2	4	4	1	2	1	1	4	4	1	1	4	2	3	1	4	1	1	1	1	1	2	2	1	1	2	1	1	1	2	3	1	1	2	2	1	4	1	1	1	1	1	1	4	1	1	1	1	2	3	3	4	1	3	2	4	4	4	1	4	4	3	1	2	2	3	1	3	1	1	2	2	3	1	1	1	1	1	1	1	1	2	2	4	1	2	3	1	1	1
"1135"	1	4	4	1	2	2	1	3	2	1	3	2	1	2	4	2	1	1	4	1	1	1	2	1	4	1	1	1	1	2	2	3	2	2	1	4	3	1	1	1	2	4	3	1	1	1	3	1	2	1	1	4	1	1	3	2	1	1	2	1	3	1	1	3	1	2	1	4	3	1	1	3	1	2	1	1	2	3	2	1	2	2	4	3	1	3	4	2	4	1	1	3	1	2	1	2	1	1	2	2
"1136"	4	1	1	1	1	3	1	1	3	1	2	1	1	1	4	2	1	1	1	1	4	1	2	2	1	1	1	1	1	1	2	2	3	4	1	2	1	3	2	4	4	1	2	2	2	1	1	1	2	2	2	1	1	2	3	1	1	1	1	1	1	1	1	3	2	1	1	3	1	1	4	3	1	1	2	1	2	3	1	1	4	2	2	4	2	1	2	2	4	2	1	2	2	2	1	2	2	1	2	1
"1137"	1	3	1	4	1	2	1	1	2	1	1	3	2	1	2	1	1	3	1	1	4	1	2	3	1	1	1	2	1	1	1	1	2	2	1	1	4	3	2	1	2	2	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	3	1	4	3	3	1	1	1	2	4	2	1	1	1	3	3	1	1	2	1	2	1	1	3	1	3	3	1	1	4	2	4	1	1	1	1	4	1	2	1	3	2	2
"1138"	2	1	2	1	1	3	1	2	2	1	3	1	2	1	2	2	1	4	2	1	1	1	2	2	1	1	1	1	1	4	2	2	1	3	1	3	4	3	1	2	3	3	1	2	2	1	2	1	1	2	2	1	1	2	1	3	1	1	2	4	1	2	1	1	2	2	1	3	1	4	4	1	3	1	2	3	1	3	3	1	2	1	3	1	3	3	4	4	2	4	1	3	2	2	3	2	1	1	4	1
"1139"	2	1	1	2	2	4	1	3	2	3	4	2	1	2	2	3	4	2	4	1	4	2	2	2	4	1	1	1	1	1	1	2	2	3	3	2	1	2	1	1	2	3	1	1	2	4	1	1	1	2	1	1	1	1	4	2	1	1	2	4	3	1	2	2	1	1	4	3	1	1	3	3	1	1	1	1	1	2	1	1	2	2	4	1	2	1	4	2	4	1	1	3	1	2	1	2	1	1	1	1
"1140"	1	1	1	1	2	1	1	2	2	1	2	3	1	1	2	2	1	3	3	4	4	1	3	1	1	1	1	4	1	1	1	2	1	3	1	4	4	2	2	2	3	2	1	4	4	2	3	2	1	3	1	1	1	2	1	1	1	2	2	1	3	1	2	3	1	2	1	2	1	1	1	2	1	1	3	1	1	2	1	1	3	1	1	3	1	1	2	2	3	2	1	2	1	3	4	1	1	2	1	1
"1141"	1	2	2	1	1	1	1	1	3	4	1	1	3	2	4	2	2	3	1	1	2	3	2	2	1	4	1	1	2	4	1	3	1	3	1	1	1	3	2	1	3	2	4	1	2	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	3	2	2	1	1	4	1	2	4	1	2	2	1	1	1	1	1	4	1	1	2	1	1	4	1	1	1	1	1	2	1	2	2	2	1	2	1	1	4	1
"1142"	4	2	4	1	2	4	1	2	4	1	3	2	1	2	1	1	2	1	1	1	1	1	2	3	1	1	1	1	2	2	1	2	1	4	1	4	3	2	1	1	4	3	1	2	2	1	4	2	1	2	1	1	1	1	1	3	1	1	1	1	3	3	2	4	2	1	1	1	2	4	4	2	1	1	3	1	1	1	1	1	3	1	1	2	1	1	4	1	2	1	3	1	1	3	2	2	1	2	1	2
"1143"	3	1	2	1	1	2	1	1	2	1	2	3	1	2	2	3	1	1	1	1	4	1	2	3	4	2	1	1	1	3	1	2	1	2	1	1	3	2	2	1	3	1	1	1	2	1	4	1	1	1	1	2	1	2	1	1	1	1	2	2	3	2	3	1	1	1	1	2	1	1	4	2	1	1	1	1	1	1	2	1	2	1	4	3	1	1	2	2	2	1	1	3	4	1	3	2	4	1	4	2
"1144"	1	1	4	1	4	4	1	1	1	3	1	2	1	2	2	4	1	3	4	1	1	1	2	1	1	4	1	1	1	4	1	2	1	1	1	1	1	1	1	1	3	2	1	2	1	2	2	1	1	1	2	1	1	2	1	3	1	2	2	4	3	1	2	1	2	1	1	1	4	3	1	1	1	2	4	1	2	3	1	1	2	1	4	2	3	4	1	2	2	1	1	4	1	2	1	2	3	2	2	1
"1145"	1	1	3	2	4	1	1	4	4	1	2	1	1	1	2	3	1	3	2	1	2	2	2	1	1	1	1	1	4	3	1	4	1	3	2	1	2	1	2	2	1	2	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	4	3	2	4	1	1	1	1	3	4	3	1	1	1	3	4	1	1	4	1	1	2	1	3	1	1	1	1	2	1	2	1	3	2	1	4	1	3	3	2	2
"1146"	1	1	2	2	2	3	1	2	3	1	1	1	1	2	1	4	1	3	1	1	4	3	2	1	1	1	1	1	2	3	2	2	1	4	4	1	4	1	2	2	3	2	2	2	1	1	3	1	4	1	1	4	1	1	3	3	1	1	2	3	3	1	4	3	1	1	4	2	1	2	4	3	1	2	1	4	2	1	2	1	2	2	4	1	1	1	1	1	3	2	3	1	4	1	3	4	2	3	1	1
"1147"	4	1	2	1	4	1	1	2	2	1	1	2	2	2	1	2	1	3	4	1	1	2	2	4	1	1	1	1	1	1	1	1	2	2	1	3	2	1	2	2	3	2	1	1	1	2	3	1	4	2	1	2	1	1	3	1	1	2	1	3	3	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	4	1	2	3	1	2	3	1	1	2	1	4	1	4	4	3	1	4
"1148"	4	1	1	2	1	1	1	4	1	1	3	1	4	2	1	3	1	4	2	1	2	4	2	3	1	1	1	2	2	2	4	1	1	1	1	1	4	3	1	2	2	1	1	2	2	1	2	1	4	1	2	1	1	2	1	1	3	2	1	1	3	1	2	1	1	1	4	2	1	3	1	3	1	4	1	2	1	4	1	1	1	2	3	3	1	1	1	2	4	2	1	2	2	1	1	2	3	1	2	1
"1149"	1	1	1	1	2	1	1	1	2	1	1	1	4	2	2	4	2	1	1	1	1	1	2	2	1	3	1	1	1	2	2	2	1	3	1	1	4	1	3	1	4	1	1	1	2	2	4	1	1	1	2	1	1	4	1	1	1	1	1	2	2	1	1	3	2	1	1	3	1	4	1	3	1	1	1	2	1	3	2	1	1	1	3	4	1	1	1	1	3	2	1	1	3	2	1	3	2	3	4	1
"1150"	1	2	2	1	1	1	1	1	4	1	3	1	1	2	2	3	3	4	4	1	2	1	2	4	1	1	1	1	1	1	1	1	2	2	1	1	4	4	1	4	4	2	2	1	1	3	2	1	1	4	1	2	1	2	1	2	1	1	4	1	3	2	1	2	1	1	1	1	1	3	4	1	1	1	1	3	1	1	1	1	2	3	4	1	4	3	1	1	3	2	1	1	2	1	1	1	4	2	1	2
"1151"	1	2	1	1	2	1	1	1	2	1	3	1	1	1	2	3	1	3	1	1	1	2	3	1	1	1	1	4	1	3	2	1	1	3	1	1	2	1	1	1	3	3	1	1	2	1	1	1	1	2	1	4	1	4	1	1	3	2	2	4	3	1	1	1	4	1	1	2	1	1	4	1	1	1	1	4	1	1	2	2	2	1	4	3	4	1	1	4	3	1	1	2	1	1	3	2	3	3	2	2
"1152"	1	2	2	1	1	1	1	2	2	3	1	1	1	2	2	1	1	1	3	4	1	1	4	4	1	1	1	4	1	1	2	2	1	4	1	4	3	3	2	1	3	1	1	2	2	2	3	1	1	2	2	1	1	1	1	1	1	1	2	4	2	2	1	1	2	2	1	1	1	1	1	2	1	2	1	3	1	3	1	1	3	1	1	1	4	1	4	4	4	2	1	2	2	2	1	1	4	1	4	2
"1153"	1	2	1	1	1	1	1	2	3	1	2	1	2	2	3	1	1	3	3	1	4	1	1	3	1	1	1	1	1	4	1	2	1	4	1	1	1	2	1	1	4	1	1	2	1	1	2	1	1	4	2	1	1	2	1	1	1	1	1	1	3	1	2	3	1	2	1	2	4	2	3	3	3	4	1	4	1	1	1	1	4	3	1	2	3	1	4	2	3	2	1	1	3	3	1	2	3	1	1	1
"1154"	4	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	4	4	2	4	2	4	1	1	1	2	1	4	1	4	1	4	1	1	4	1	3	2	4	2	1	2	2	1	4	1	3	1	1	1	1	1	1	1	1	1	4	1	1	2	1	3	1	1	4	1	1	2	4	3	1	3	4	4	1	2	1	4	2	2	1	3	2	1	1	2	4	2	1	3	2	1	1	3	1	3	3	3
"1155"	4	1	2	1	4	4	1	2	2	1	1	3	1	2	2	2	2	1	4	1	1	1	3	1	1	1	1	1	3	2	1	2	2	1	4	1	4	1	1	1	4	4	1	1	1	2	4	1	1	2	2	1	1	2	1	1	1	4	2	1	3	1	4	1	2	2	1	2	1	2	4	1	1	1	1	4	1	4	2	1	3	2	4	1	3	4	1	1	4	1	1	2	1	4	1	2	3	1	4	1
"1156"	4	1	1	1	1	2	1	2	4	1	1	4	4	2	1	3	1	4	4	1	1	3	2	1	1	1	1	1	1	1	1	1	3	3	1	1	4	2	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	2	1	3	4	2	4	4	2	4	4	1	3	4	3	1	4	1	2	1	2	1	1	2	1	4	2	2	1	1	2	3	2	1	1	2	1	4	1	4	1	2	1
"1157"	4	1	1	1	1	2	1	4	4	3	3	1	2	2	3	1	2	1	4	1	1	1	2	3	1	1	1	2	1	4	3	2	1	2	1	2	1	2	1	4	3	2	1	1	4	2	4	2	3	1	3	2	1	1	1	1	1	2	1	4	2	4	1	1	2	1	1	2	2	1	4	3	1	2	2	1	1	1	1	1	1	1	2	4	1	1	2	1	4	2	1	1	2	1	1	2	4	2	3	1
"1158"	2	2	1	1	2	1	1	2	4	1	1	1	4	2	1	1	2	1	4	1	1	1	2	3	1	1	1	1	2	2	2	1	1	2	1	2	4	2	2	1	3	2	1	1	2	4	3	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	3	2	2	4	2	1	2	4	1	1	1	1	1	1	2	2	1	4	1	1	1	1	3	1	1	2	2	1	2	2	1	1	2	3	2	1	2
"1159"	1	2	1	4	1	1	1	2	3	3	1	1	4	1	2	3	3	3	3	1	1	4	3	2	2	1	1	1	2	1	1	3	1	2	1	1	1	1	1	2	3	1	1	1	1	1	3	1	2	2	1	1	1	2	1	1	1	4	4	4	3	1	1	2	2	1	1	2	1	2	4	3	1	1	4	4	1	3	1	1	1	2	1	1	1	1	1	4	1	2	1	1	2	2	2	1	4	1	3	1
"1160"	3	1	2	4	4	2	1	4	2	1	3	2	2	1	1	3	3	2	1	4	1	1	2	3	1	1	1	4	1	4	1	1	1	1	1	4	1	1	2	2	3	1	1	2	3	4	3	1	4	2	1	1	1	1	1	1	1	1	3	4	1	4	1	3	1	3	1	1	3	2	4	1	1	2	1	2	1	1	1	4	3	1	4	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1
"1161"	1	2	3	1	3	3	1	4	4	1	2	1	2	4	2	2	1	3	4	4	4	2	3	3	1	3	1	1	1	2	2	4	3	2	1	4	2	2	2	2	3	2	1	1	2	1	2	1	1	2	2	1	1	1	1	3	3	1	1	4	2	2	1	1	2	2	4	3	1	2	4	3	1	1	1	3	1	4	3	1	2	1	3	2	1	4	1	1	2	2	1	2	1	1	1	2	1	1	2	1
"1162"	1	1	2	3	4	2	1	1	1	1	4	1	2	2	1	3	1	3	4	1	1	2	4	3	1	1	1	3	1	2	2	2	1	2	1	2	4	4	1	1	2	1	1	1	2	1	3	1	1	1	1	1	2	3	1	1	3	3	2	1	1	2	4	4	2	2	1	4	1	1	1	3	1	1	3	4	1	4	1	1	2	2	1	2	4	1	4	4	4	1	1	2	2	1	1	1	2	1	1	2
"1163"	2	2	4	1	1	4	1	4	2	1	1	1	4	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	4	1	1	1	1	2	2	2	3	1	3	2	1	1	4	1	3	1	1	2	1	2	2	1	1	1	1	3	3	1	1	2	2	1	1	2	2	2	1	1	1	3	1	1	1	3	1	2	3	4	2	1	1	1	1	3	3	2	2	1	1	2	2	4	4	1	4	1	1	2
"1164"	2	1	2	3	2	1	1	2	1	1	1	1	1	2	2	1	1	3	2	4	1	2	2	3	1	1	1	1	4	4	1	1	1	4	1	1	1	2	1	1	3	3	1	2	2	1	3	1	1	1	2	3	1	2	1	1	1	1	2	1	2	2	1	3	2	2	1	4	2	1	1	3	1	1	1	1	1	2	1	1	4	2	1	3	2	4	1	1	3	1	1	2	1	2	4	2	2	4	1	1
"1165"	2	1	4	1	1	4	1	4	3	4	1	1	1	1	1	3	2	1	1	1	2	1	2	2	1	1	1	1	1	3	1	1	1	1	1	4	2	3	1	2	3	4	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	4	1	2	2	1	1	2	3	1	1	2	2	3	1	1	2	2	1	3	1	1	3	2	2	1	1	1	1	1	3	2	1	2	1	4	4	1	1	1	1	1
"1166"	1	2	1	3	4	4	1	1	2	1	1	1	1	2	2	3	1	3	4	1	4	2	2	3	1	3	1	1	1	1	1	2	1	1	1	2	4	1	1	1	4	2	2	1	3	1	3	1	2	2	2	1	1	1	3	2	1	1	4	1	3	2	2	1	2	2	1	2	1	1	4	3	1	1	4	4	1	2	1	1	2	2	1	1	1	1	1	2	3	1	1	2	2	2	1	4	4	1	2	2
"1167"	4	2	2	2	2	2	1	1	4	3	1	4	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	4	2	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1	2	2	1	1	1	1	3	1	1	1	1	3	2	4	4	1	1	1	4	1	1	3	3	1	1	1	4	1	4	2	1	2	2	1	1	2	1	1	1	4	4	1	3	1	3	1	1	1	4	1	2
"1168"	1	2	1	2	3	1	1	1	4	2	1	1	3	2	2	1	1	3	4	1	1	3	3	4	1	1	1	1	1	3	4	2	1	4	1	3	4	1	1	2	3	3	1	2	2	1	4	1	1	1	1	1	1	1	1	1	1	1	4	1	2	4	1	4	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	3	3	2	1	1	1	1	2	1	4	1	1	1	2	1	2	2	1	1	1	4
"1169"	4	1	2	1	2	2	1	4	4	3	1	1	4	1	2	1	1	1	1	2	1	1	2	3	1	3	1	1	2	1	2	4	1	2	1	1	1	3	1	1	3	2	4	1	2	1	4	1	1	1	2	1	1	1	1	3	1	3	2	4	1	1	2	3	2	1	1	2	2	4	4	3	1	2	1	2	1	2	1	3	1	1	4	1	1	4	4	2	2	2	1	3	4	4	1	1	1	2	4	2
"1170"	3	3	1	3	2	2	1	1	3	1	1	3	4	2	2	4	1	3	1	1	1	2	2	2	1	1	1	2	3	2	1	4	1	3	1	1	1	1	1	2	1	2	1	1	2	1	1	1	4	1	2	2	1	2	1	1	1	1	3	3	1	3	1	2	2	1	1	1	4	1	4	3	1	3	2	1	2	2	1	1	3	1	1	2	4	4	3	1	1	1	1	1	2	1	4	4	1	1	1	2
"1171"	3	2	1	1	4	3	1	2	4	1	1	2	2	2	2	3	1	2	1	1	1	4	2	4	1	1	1	1	2	3	1	4	1	1	1	1	1	2	1	2	3	2	2	2	2	2	3	1	3	1	3	1	1	1	1	1	1	4	2	1	1	1	4	1	2	2	1	2	2	2	4	1	1	2	1	2	1	1	1	4	3	2	4	4	4	1	1	1	3	1	4	2	2	2	4	2	4	3	4	2
"1172"	1	2	2	1	2	1	1	2	3	1	1	2	2	1	2	2	1	1	4	1	1	1	2	1	1	1	1	2	1	3	2	2	1	3	1	1	1	1	1	2	2	1	1	1	2	1	4	1	1	1	1	1	2	3	1	2	1	2	3	1	1	1	1	3	1	2	4	3	1	3	4	3	1	1	1	1	1	3	1	1	2	2	4	3	3	2	3	1	4	2	4	1	4	4	4	1	1	2	4	2
"1173"	1	1	2	2	4	2	1	2	4	1	3	1	4	2	1	1	1	3	1	1	1	2	3	4	1	1	1	3	3	1	1	2	1	3	1	1	4	1	1	2	3	3	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	3	1	2	1	3	1	3	1	3	1	4	1	3	1	1	4	1	2	1	4	1	4	2	3	1	1	2	1	2	3	1	1	4	3	2
"1174"	1	2	1	1	4	1	1	4	1	1	3	1	1	2	2	3	1	1	1	1	4	1	2	3	1	1	1	1	1	3	1	2	1	2	1	1	4	4	1	2	4	2	1	2	2	1	2	1	1	1	1	1	1	1	1	3	1	4	2	3	1	1	2	1	4	2	1	2	1	2	1	1	1	1	1	1	1	2	1	4	3	1	4	1	1	1	2	1	4	1	1	2	2	2	3	2	1	2	1	1
"1175"	1	1	3	1	2	2	1	1	1	3	3	2	1	1	2	1	1	1	4	1	4	1	2	1	1	1	1	3	1	1	2	2	1	4	1	2	4	1	1	1	3	2	1	2	3	1	1	1	2	1	2	2	1	1	1	4	1	4	2	4	3	1	2	2	2	1	1	4	1	3	1	3	1	1	1	2	1	4	2	1	2	2	1	3	2	1	1	2	4	2	3	3	4	4	2	1	3	1	4	1
"1176"	2	1	3	1	1	4	1	4	2	1	1	2	1	2	4	1	1	1	4	1	1	2	2	2	1	1	1	1	1	2	2	2	1	2	1	1	1	3	2	4	4	1	1	1	2	1	4	2	2	4	1	4	1	1	2	1	1	2	3	4	2	1	1	1	1	1	2	4	1	1	4	3	1	3	1	1	1	3	2	2	2	1	1	1	4	1	2	2	4	2	1	3	1	3	1	1	1	3	1	1
"1177"	4	1	3	1	1	2	1	2	2	1	3	1	4	1	1	1	1	1	1	2	3	4	4	2	1	1	1	1	1	4	1	2	1	3	1	1	1	2	2	2	3	2	1	2	2	1	2	1	4	4	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	4	4	3	1	3	1	4	1	3	1	1	2	1	1	1	2	3	1	4	2	1	3	2	1	4	1	1	1	2	4	1
"1178"	1	4	2	2	2	2	1	1	1	1	4	4	1	2	1	1	1	2	1	1	3	2	2	2	1	1	1	1	1	4	1	2	1	4	1	3	1	1	1	2	2	3	2	1	1	1	4	1	4	2	2	2	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	4	3	1	2	1	4	1	1	2	1	2	2	4	2	1	3	4	2	2	2	3	1	1	2	3	2	1	3	2	2
"1179"	4	2	1	3	4	1	1	1	2	1	4	4	2	2	4	3	1	1	2	1	3	2	2	4	1	1	1	1	1	1	4	2	1	3	1	1	1	4	2	1	1	3	1	1	2	1	1	1	1	1	2	2	1	2	4	1	1	2	4	4	1	1	2	1	1	1	1	3	4	4	4	3	1	1	1	1	1	3	1	1	2	1	3	4	2	1	4	2	4	2	3	1	1	4	1	1	1	1	2	2
"1180"	1	2	1	3	3	1	1	1	2	3	4	1	4	2	2	1	1	1	4	1	4	1	2	2	1	1	1	1	1	1	4	1	1	3	1	2	1	1	3	1	3	3	1	2	1	1	4	1	1	1	2	4	4	4	1	2	1	2	2	1	3	1	2	1	1	4	1	2	1	1	1	3	1	1	1	1	2	1	1	3	2	1	3	4	3	1	1	2	2	1	3	1	1	1	1	1	1	3	4	1
"1181"	1	1	4	3	2	1	1	2	3	1	1	2	1	1	1	3	1	1	4	1	4	3	2	3	1	1	1	1	1	3	1	2	1	3	1	3	4	1	1	1	4	1	4	2	2	1	4	1	2	1	3	4	1	1	4	1	1	2	2	1	1	4	1	2	1	3	4	2	2	1	1	3	4	1	2	2	1	2	1	1	3	3	3	1	1	1	1	4	3	1	1	4	2	1	3	2	1	1	1	1
"1182"	1	3	1	1	3	1	1	4	2	3	1	1	1	2	1	1	4	2	1	1	1	1	2	3	1	4	1	1	1	3	2	2	1	3	1	4	1	2	1	2	4	1	2	1	2	2	2	1	1	1	1	2	1	2	3	1	1	1	2	2	1	2	1	4	1	2	1	2	1	1	2	3	1	3	2	1	1	2	2	1	2	1	4	1	4	1	3	2	2	2	4	1	2	4	1	2	3	1	2	1
"1183"	4	2	1	4	2	2	1	1	1	1	1	1	3	2	3	2	3	1	1	1	4	2	3	3	1	1	1	1	1	3	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	3	4	2	1	2	2	1	1	2	1	1	3	2	3	1	1	4	1	2	1	1	4	3	2	4	1	2	1	2	1	2	2	1	1	1	3	1	3	4	3	1	4	1	4	1	1	1	1	4	3	1	1	1	1	2
"1184"	4	1	4	3	1	2	1	2	4	3	1	2	2	1	1	2	1	3	1	1	1	1	1	3	1	1	1	1	2	2	2	2	1	2	1	2	2	1	1	1	3	1	1	1	2	2	4	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	3	1	1	2	4	4	4	1	2	3	4	1	2	2	1	1	1	3	2	1	3	1	1	1	1	4	3	2	1	1	1	3	2	2	3	2	2	1
"1185"	2	1	1	1	1	1	1	2	4	1	2	1	4	1	1	2	4	3	2	1	2	2	3	3	1	1	1	4	1	3	1	4	1	3	1	1	4	2	2	2	1	1	1	1	2	2	3	2	1	1	1	1	1	4	1	4	1	1	2	4	1	2	1	4	2	1	1	3	1	1	1	3	1	4	1	1	4	1	2	1	3	2	4	1	2	1	1	4	4	2	1	1	2	1	1	2	3	3	1	1
"1186"	4	1	1	2	1	2	1	4	1	1	1	3	1	2	1	1	1	3	3	1	4	1	2	3	1	4	1	1	2	2	1	2	1	4	1	4	2	4	3	1	3	2	1	1	2	1	1	1	1	4	2	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	1	3	1	2	3	1	1	3	2	3	1	2	3	1	2	1	3	1	1	1	1	2	4	1	1	3	1	2	1	2	1	2	1	1
"1187"	1	1	1	1	4	3	1	4	2	1	2	1	4	2	2	3	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	3	2	4	4	4	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	3	4	1	2	2	1	2	4	3	2	1	3	2	3	1	4	2	1	1	3	2	1	2	2	1	1	3	1	2	1	4	2	1	1	1	3	2	1	1	3	3	1
"1188"	4	1	2	3	4	2	1	2	3	3	3	2	4	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	3	4	2	1	2	2	2	4	2	1	1	1	1	1	1	1	3	3	4	1	2	1	1	1	2	2	3	3	1	2	2	1	1	2	4	2	1	1	3	2	1	1	3	1	2	1	1	2	1	4	3	3	1	1	1	4	2	3	4	4	2	1	2	1	2	4	2
